,title,url,label
33,비트코인 가격 돌연 장중 급락 속비덴트  다날 주가도 장중 출렁,http://www.choicenews.co.kr/news/articleView.html?idxno=105624,neg
34,오전 암호화폐 시세 비트코인 2800만원이더리움 190만원대다른 코인 대체,https://www.ekn.kr/web/view.php?key=20220928010004785,neut
35,오늘의 코인 파월 의장 입에 하락하는 시장,http://www.sportsseoul.com/news/read/1163706?ref=naver,neg
36,코인 혹한기에 가상자산 억만장자도 확 줄었다,http://www.edaily.co.kr/news/newspath.asp?newsid=02053286632464712,neut
37,킹달러에 비트코인 19000달러선 하회거래소 BTC 보유량 증가세 단기 가,http://coinreaders.com/46950,pos
38,비트코인 최고점 대비 72 폭락암호화폐 억만장자도 감소,http://coinreaders.com/46845,neut
39,비트코인 19000달러선 후퇴 투심 꽁꽁파월 스테이블코인 발행사 규제,http://coinreaders.com/46853,neut
40,상반기 코인시장 점검②리또속 조롱에도한국인의 유별난 리플 사랑,https://www.news1.kr/articles/4813944,neg
41,美 싱크탱크 CBDC는 불필요하다비트코인스테이블코인이 대안,https://www.tokenpost.kr/article-106929,neut
42,비트코인 2700만원대서 허우적 리플 645원 이더리움 192만원 위믹스 278,http://www.pinpointnews.co.kr/news/articleView.html?idxno=145169,neut
43,뉴욕증시 반도체전기차 반발매수 나스닥만 상승 마이크론 35↑유가 ,http://www.wowtv.co.kr/NewsCenter/News/Read?articleId=A202209280006&t=NN,pos
44,파월 발언에 비트코인 하루만에 뚝리플이더리움도 610 급락,https://www.asiatime.co.kr/article/20220928500350,neg
45,적색수배 테라 권도형 코인 은닉 시도,http://www.naeil.com/news_view/?id_art=436921,neg
46,비트코인 049 하락한 1만9030달러 기록,http://www.asiaa.co.kr/news/articleView.html?idxno=99945,neg
47,위안화 평가절하 현상 그 후폭풍중국 투자자 비트코인으로 피신 가능성,http://coinreaders.com/46963,neut
48,﻿파생상품 거래소에 비트코인이 유입되고 있다,http://www.coindeskkorea.com/news/articleView.html?idxno=81523,neut
49,9월28일 뉴스리딩 오늘은 위안화 평가절하로 기대되는 비트코인 가격 전망,http://coinreaders.com/46968,neut
50,오후 시세브리핑 강달러에 안전 자산 없다비트코인 1만9110달러,https://www.tokenpost.kr/article-106903,neut
51,충돌자산 방지코인 KP free 글로벌 거래소 빈닥스 상장,http://www.globalepic.co.kr/view.php?ud=20220928102223109167114f971d_29,neut
52,﻿권도형 지난 1년간 쿠코인 오케이엑스 사용한 적 없다,http://www.coindeskkorea.com/news/articleView.html?idxno=81533,neg
53,위험환경 지속미국증시 혼조 장중 비트코인 하락 장중 XRP 급락,http://www.choicenews.co.kr/news/articleView.html?idxno=105597,neg
54,비트디어 채굴자 부실자산 매입 위한 25억달러 펀드 조성 계획,http://www.coindeskkorea.com/news/articleView.html?idxno=81526,neut
55,시세브리핑 제롬 파월 발언에 꺽인 상승세비트코인 다시 1만9000달러선,https://www.tokenpost.kr/article-106867,pos
56,영란은행 채권 구매로 비트코인 1만8500달러로 하락,http://www.g-enews.com/ko-kr/news/article/news_all/202209282357468080c4c55f9b3d_1/article.html,neg
57,Bit코인 유니스왑 업데이트 후 급등비트코인 5년 내 50만 달러2030,https://www.etoday.co.kr/news/view/2176621,pos
58,코인시황 비트코인 하락 1만9058달러 리플 급락‧이더리움↑1328달러,http://www.g-enews.com/ko-kr/news/article/news_all/202209280746352162c4c55f9b3d_1/article.html,neg
59,뉴욕증시 또 덜커덩 국채금리 마의 4 돌파 파운드 달러환율 비트코인 흔,http://www.g-enews.com/ko-kr/news/article/news_all/2022092804274919524a01bf698f_1/article.html,pos
60,뉴욕 증시 장 초반 혼조세다우 028↑나스닥 011↓,https://biz.chosun.com/international/international_economy/2022/09/28/VQZTJWVNHNAYTF44MKOH674OGA/?utm_source=naver&utm_medium=original&utm_campaign=biz,pos
61,루나’ 권도형 인터폴 적색수배 뜨자 나 안 숨어 쇼핑몰도 간다,http://www.edaily.co.kr/news/newspath.asp?newsid=01187366632464712,neg
62,트리거 n번방 영상부터 피해자 정보까지화폐처럼 거래,https://news.jtbc.co.kr/article/article.aspx?news_id=NB12081274,neg
63,연합뉴스 이 시각 헤드라인  0730,https://www.yna.co.kr/view/AKR20220928015800011?input=1195m,neut
64,뉴욕증시 국채금리 상승에 혼조다우 043↓마감,https://www.yna.co.kr/view/AKR20220928007900009?input=1195m,pos
65,위믹스 2700원 질주 전일 대비 7 상승리스크도 있다,https://www.econovill.com/news/articleView.html?idxno=590955,neut
66,강달러고금리침체반대매매 우려 커진 코스피 증시 개장 전 꼭 알아야 할,https://www.hankyung.com/finance/article/202209280669i,neg
67,뉴욕 증시 혼조 마감SP500 연중 최저치,http://www.newsis.com/view/?id=NISX20220928_0002029099&cID=10101&pID=10100,neg
68,권도형 390억원 달하는 자산동결 주장 부인동결된 바 없다,https://www.news1.kr/articles/4816500,neg
69,中 가상화폐 죽이기 성공 자평했지만자꾸 살아난다,https://biz.chosun.com/international/international_economy/2022/09/28/FMV3RK7TM5AFJEVV3USZQY5JGA/?utm_source=naver&utm_medium=original&utm_campaign=biz,pos
