,title,url,label
18,종합 이더리움 메인넷 10번째 섀도우 포크 완료마지막 메인넷 포크 아,http://coinreaders.com/40659,0
19,가상화폐 전문가 비트코인이더리움도지코인에 주목,http://www.joseilbo.com/news/news_read.php?uid=462043&class=78&grp=,1
20,비트코인 3000만원 이더리움 210만원비트코인 캐시도 대폭등,http://www.econovill.com/news/articleView.html?idxno=583766,1
21,비트코인이더리움 랠리29일 BTC 18억달러ETH 12억달러 상당 옵션 만기,http://coinreaders.com/40768,0
22,29일 급등 코인 라이브피어 54 상승 더그래프이더리움 클래식 20↑,https://idsn.co.kr/news/view/1065593353596284,1
23,비트코인 3100만원대 회복이더리움클래식비트코인캐시 알트코인 강세,http://www.sporbiz.co.kr/news/articleView.html?idxno=627028,1
24,가상화폐 시세 비트코인 3100만원선 회복도지코인 91원선 이더리움 220만,http://www.econonews.co.kr/news/articleView.html?idxno=254653,1
25,비트코인 FOMC 리스크 해소에 상승장이더리움클래식 열흘만에 두배,https://www.asiatime.co.kr/article/20220728500402,1
26,나스닥 웃자 비트코인이더리움비트코인골드 폭풍질주이더리움클래식은 3,https://www.socialvalue.kr/news/view/1065555656636928,0
27,7월28일 뉴스리딩 오늘은 이더리움 머지 업그레이드 호재에 대해 알아봐요,http://coinreaders.com/40691,1
28,FOMC 이후가 관건 자이언트스텝 이미 반영비트코인이더리움솔라나 랠리,https://idsn.co.kr/news/view/1065579128051022,0
29,美 마이애미 시 이더리움 기반 NFT 출시타임지마스터카드세일즈포스 ,https://www.tokenpost.kr/article-100952,1
30,비트코인 2만4000달러 터치폭탄 돌리기인가 여름 랠리인가 코인 브리핑,http://www.fnnews.com/news/202207291047408551,0
31,코인 공포탐욕지수 탐욕 173p↓ 거래액 72조원 비트코인 시세 12만원↑,http://www.topstarnews.net/news/articleView.html?idxno=14712938,0
32,美 2분기 마이너스 성장비트코인은 상승세 이어가,http://www.edaily.co.kr/news/newspath.asp?newsid=01210326632399440,1
33,이걸로 대출 8천만원 갚을 듯 순식간에 폭등 갑자기 왜 이래,http://news.heraldcorp.com/view.php?ud=20220728000723,1
34,위믹스 월렛 가입자 815만명 돌파유니스왑에도 유동성 공급,http://kpenews.com/View.aspx?No=2483720,1
35,가상화폐 풍향계 비트코인 3100만원대 돌파,http://www.goodkyung.com/news/articleView.html?idxno=183364,1
36,나오리스1150만달러 투자 유치탈중앙화 보안증명 합의 메커니즘 개발,http://www.digitaltoday.co.kr/news/articleView.html?idxno=455463,1
37,크립토 브리핑 금리인상 속도조절 언급에 비트코인 사흘 연속 상승세3,https://www.techm.kr/news/articleView.html?idxno=99901,1
38,비트코인 美 증시 상승에 5대↑ 장중 2만4000달러 돌파,http://moneys.mt.co.kr/news/mwView.php?no=2022072907462722422,1
39,카카오 블록체인 실패 클레이튼 90 넘게 뚝,http://www.newsis.com/view/?id=NISX20220728_0001959833&cID=10401&pID=10400,0
40,마켓플레이스 열고 웹버전 전환하고통신사 NFT 2라운드,https://zdnet.co.kr/view/?no=20220729095050,0
41,토큰포스트 저녁 브리핑 테라 셀프 투자 정황 포착검찰 조사 중 外,https://www.tokenpost.kr/article-100839,0
42,단독 SK텔레콤 NFT 마켓플레이스 TopPort’ 열렸다,http://www.fnnews.com/news/202207281520478951,0
43,멀티체인 NFT 분석 플랫폼 NFT Clip 17조원 상당의 NFT 데이터 확보,https://www.news1.kr/articles/4757766,0
44,암호화폐 이틀째 반등시장 회복세 긍정적 코인스캐너,https://www.hankyung.com/economy/article/202207291972i,1
45,미사일 쏴대는 北 돈줄은 암호화폐 해킹美 포상금 확 올렸다,https://www.joongang.co.kr/article/25090760,0
46,보스아고라 비즈넷 전용 보아스왑BOASwap 출시,http://news.mt.co.kr/mtview.php?no=2022072813221361621,1
47,美 금리인상 속도조절론에 10 상승비트코인 3만달러 넘볼까한경 코알라,https://www.hankyung.com/economy/article/202207281402i,1
48,POPK 글로벌 거래소 게이트아이오 상장,http://www.datanet.co.kr/news/articleView.html?idxno=174976,-1
49,미 국무부 北 해킹정보 포상금 배로 인상최대 1000만 달러 지급,http://www.dt.co.kr/contents.html?article_no=2022072802109919607003&ref=naver,0
50,마켓뷰 코스피 FOMC 안도감에 상승LG엔솔LG화학 5대 강세,https://biz.chosun.com/stock/market_trend/2022/07/28/26H3MEHOMNC3BASQS6TKMH55IA/?utm_source=naver&utm_medium=original&utm_campaign=biz,1
51,미 경기침체 논란에도 탄탄한 투심위험자산 다 올랐다,http://www.opinionnews.co.kr/news/articleView.html?idxno=71171,-1
52,고팍스 USDC 신규 상장원화BTC 마켓서 15시부터,http://news.einfomax.co.kr/news/articleView.html?idxno=4226504,0
53,상업 vs 예술 NFT 두 물결,http://www.thescoop.co.kr/news/articleView.html?idxno=54995,0
54,금리인상 파도비트코인 타이밍 언제,http://www.econovill.com/news/articleView.html?idxno=583727,0
55,수상한 외화송금 가상자산 규제 헛점금융당국 칼 빼들까,http://news.einfomax.co.kr/news/articleView.html?idxno=4226507,0
56,0748 가상자산 비트코인 美 옐런 장관 경기침체 부정에 상승세,http://www.shinailbo.co.kr/news/articleView.html?idxno=1581339,1
57,가상화폐 첫 미국 경기침체’ 변수 맞았다 비트코인 시세 영향 불투명,https://www.businesspost.co.kr/BP?command=article_view&num=288415,0
58,비트코인 3천만 원대 유지 금리 인상 속도 늦춰질 전망에 상승세,https://www.businesspost.co.kr/BP?command=article_view&num=288323,1
59,점심 브리핑 美 FedFDIC 보이저 고객 보호 관련 거짓 주장 중단해야,https://decenter.kr/NewsView/268PL95063,-1
60,코인뉴스 자이언트 스텝에 굴하지 않은 비트코인일시적 반등 가능성,https://www.dailian.co.kr/news/view/1137446/?sc=Naver,1
61,아주경제 코이너스 브리핑 비트코인 완만한 상승세 유지미국 기준금리 불,https://www.ajunews.com/view/20220729071332041,1
62,비트코인 현 안심랠리 경계해야9월 하순 폭락장 온다,http://www.joseilbo.com/news/news_read.php?uid=462039&class=78&grp=,-1
63,차영주의 금요시장 먹구름 낀 8월 증시쨍쨍한 태양광으로 방어,https://biz.sbs.co.kr/article_hub/20000074028?division=NAVER,0
64,크로스체인 메세징 프로토콜 노마드 유력 회사들서 2240만달러 규모 초기 투,http://www.digitaltoday.co.kr/news/articleView.html?idxno=455527,0
65,출근길 가상화폐 시세 뉴욕증시 상승 마감 속 비트코인 5대↑,https://www.thedrive.co.kr/news/newsview.php?ncode=1065564921059838,1
66,코인 뉴스 가상자산 시장 간만에 훈풍비트코인 한때 2만4000달러 돌파,http://www.insightkorea.co.kr/news/articleView.html?idxno=98004,1
67,웹30 퍼블리싱 플랫폼 미러 암호화폐 지갑 기반 구독 기능 출시,http://www.digitaltoday.co.kr/news/articleView.html?idxno=455444,1
68,코인 시황 비트코인 2만4000달러 눈앞옵션시장도 강세 신호,http://www.newspim.com/news/view/20220729000048,1
69,온버프 메타버스 게이밍 플랫폼 더 샌드박스에 온버프랜드 설립 KOF ,http://gamefocus.co.kr/detail.php?number=132017,0
