,title,url,label
31,WEEKLY BIZ 막대한 전기 낭비 코인 채굴 금지해야 백악관 보고서 가,https://www.chosun.com/economy/mint/2022/09/29/HDY2PAEDIVA2FHRCNWMSWIINVQ/?utm_source=naver&utm_medium=referral&utm_campaign=naver-news,0
32,美 SEC 하이드로겐문워커스 기소에어드롭 통한 토큰가격 조작 혐의,http://www.fnnews.com/news/202209291648101588,-1
33,블록체인 대중화 되나사용성 개선 블록체인 플랫폼 속속 출시,https://news.mtn.co.kr/news-detail/2022093010311363044,1
34,책꽂이웹30 개척자들이 전하는 산업 전망,https://www.sedaily.com/NewsView/26B9H9XFIL,0
35,비트코인 원화 거래량 3위에서 밀려한국인은 알트코인을 더 사랑해,https://view.asiae.co.kr/article/2022093006072044339,0
36,9월 30일 디지털자산 주요뉴스,http://www.greendaily.co.kr/news/articleView.html?idxno=63613,0
37,P2E 올인 위메이드 장현국 위믹스 띄우기 통할까,https://www.newsway.co.kr/news/view?tp=1&ud=2022092914303773321,0
38,이석우 두나무 대표 코인 투기로만 보면 한치도 못 나간다,http://www.edaily.co.kr/news/newspath.asp?newsid=03106166632465040,0
39,머지 이후 블록체인 검열 우려 커졌다ETH 블록의 23 토네이도캐시 제재,https://www.codingworldnews.com/news/articleView.html?idxno=12685,-1
40,IT이슈 라인게임즈 엑소스 히어로즈’ 신규 신화 영웅 카드모스’ 공개,http://www.lawissue.co.kr/view.php?ud=202209291742083482204ead0791_12,0
41,우보세 코인입법 불비 속 방치되는 투자자들,http://news.mt.co.kr/mtview.php?no=2022092916281444383,0
42,0743 가상자산 비트코인 美 증시 디커플링 2700만원선,http://www.shinailbo.co.kr/news/articleView.html?idxno=1605238,0
43,비트코인 2800만원 돌파 초읽기 다음은,https://www.econovill.com/news/articleView.html?idxno=591098,1
44,가상화폐 시세와 미국증시 디커플링’ 조사기관 강세장 진입하는 신호,https://www.businesspost.co.kr/BP?command=article_view&num=294208,1
45,비트코인 2700만 원대 머물러 미국경기 침체로 가상화폐 하락 중,https://www.businesspost.co.kr/BP?command=article_view&num=294155,-1
46,비트코인 2740만원 이오스 1700원시장 상황은,https://www.econovill.com/news/articleView.html?idxno=591104,0
47,100만 원 먹고 튀어라 국내 투자자 노리는 북한 가상자산 먹튀 조직,https://ilyo.co.kr/?ac=article_view&entry_id=437571,0
48,비트코인 꿈틀기관 투자자도 힘 보태나,https://www.econovill.com/news/articleView.html?idxno=591078,0
49,비트코인 남은 채굴량 200만개시세 변수는,https://www.econovill.com/news/articleView.html?idxno=591102,0
50,오후 암호화폐 시세 오브스보아↑다른 코인은 여전히 하락세,https://www.ekn.kr/web/view.php?key=20220929010005212,0
51,디파이크로스체인에 힘 싣는 오지스라경수 COO 중요한 건 소유권,https://www.techm.kr/news/articleView.html?idxno=101951,0
52,코인베이스 주가 웰스파고 매도 의견에 7 급락,https://www.khgames.co.kr/news/articleView.html?idxno=204509,-1
53,레저메타버스 무한개 DAO 위한 블록체인 메인넷,http://www.it-b.co.kr/news/articleView.html?idxno=63018,0
54,비트코인 2700만 원대 머물러 거시경제 상황 나빠도 시세 안정적 유지,https://www.businesspost.co.kr/BP?command=article_view&num=294113,0
55,아침브리핑 바이낸스 ETHW를 위한 채굴풀 운영,http://www.coindeskkorea.com/news/articleView.html?idxno=81554,0
56,러시아 국경 간 결제 가상화폐 목록에서 비트코인 배제하나,https://www.khgames.co.kr/news/articleView.html?idxno=204512,0
57,바이비트 M2E 프로젝트 PUMLx 런치패드 실시,https://www.khgames.co.kr/news/articleView.html?idxno=204492,0
58,더벨코인거래소 상장법칙고팍스 종목은 적지만 단독상장으로 틈새 공략,http://www.thebell.co.kr/front/free/contents/news/article_view.asp?key=202209280929440600109670,0
59,전 구글 CEO 웹3 현실보다 마케팅 앞서,https://www.tokenpost.kr/article-107114,0
60,가상화폐플로우 급등하고 위믹스는 급락리플웨이브엑시인피니티 소폭 ,https://www.socialvalue.kr/news/view/1065556009359827,0
61,디파이 약세장 생존 가능했던 이유는잠재적 성장 가능성 높다,http://coinreaders.com/47088,0
62,QCP 캐피털 설립자 다음 내러티브는 비트코인 반감기,https://www.tokenpost.kr/article-106983,0
63,토큰포스트 오후 브리핑 오늘 BTC 20억7000만달러ETH 19억3000만달러 상당,https://www.tokenpost.kr/article-107235,0
64,日 월렛 개발사 긴코 아스타 네트워크 지원,https://www.tokenpost.kr/article-106977,0
65,도예리의 NFT 레이더 LG컴투스위메이드가 찍은 美 스타트업증강현,https://decenter.kr/NewsView/26B9HOG4VN,0
66,송치형이석우 하이브와 합작사 레벨스로 웹3해외 시장 공략,http://www.coindeskkorea.com/news/articleView.html?idxno=81550,0
67,비트멕스 CEO 암호화폐 약세장에도 기관 투자 관심 더 늘었다노보그라츠,http://coinreaders.com/47074,-1
68,마크 저커버그 유년기 야구 카드 뉴욕 경매서 10만5000달러에 낙찰,https://www.codingworldnews.com/news/articleView.html?idxno=12692,0
69,시세브리핑 美 증시 급락비트코인 1만9450달러선 방어 중,https://www.tokenpost.kr/article-107208,-1
