,title,url,label
32,비트코인 투심 악화 공포→극단적 공포 전환블룸버그 분석가 지금은 글,http://coinreaders.com/45769,-1
33,FOMC로 인한 짙은 관망세 속 비트코인이더리움 약세지표 살피며 울트라스텝,https://idsn.co.kr/news/view/1065579740970976,-1
34,오후 시세브리핑 비트코인 2만달러 어렵나美 FOMC 앞두고 하방 압력 지속,https://www.tokenpost.kr/article-105755,0
35,﻿디파이 생태계도 비트코인 하락을 유발한다,http://www.coindeskkorea.com/news/articleView.html?idxno=81407,-1
36,넷마블 달러상승코인급락 악재 속 P2E게임 출격,http://www.sisajournal-e.com/news/articleView.html?idxno=290400,-1
37,엔버월드 엔버NVIR 코인 해외 가상화폐 거래소 MEXC엘뱅크비트마트’ ,https://news.koreadaily.com/2022/09/19/economy/economygeneral/20220919011238578.html,0
38,비트코인 2700만 원대로 밀려 미국 금리인상이 가상화폐시장에 고통 줄 수,https://www.businesspost.co.kr/BP?command=article_view&num=292952,0
39,저녁브리핑 SEC리플 도지코인 FTX,http://www.coindeskkorea.com/news/articleView.html?idxno=81408,0
40,스카이업 코인 이달 23일 글로벌 거래소 페멕스 상장,http://coinreaders.com/45796,0
41,지난주 알트코인 시장 평균 하락률 1628,https://www.khgames.co.kr/news/articleView.html?idxno=204213,-1
42,오전 암호화폐 시세 카이버네트워크에이피엠코인↓다른 코인도 대체로 하,https://www.ekn.kr/web/view.php?key=20220919010003056,0
43,도지코인이 작업증명 코인 중 2위 됐다,http://www.coindeskkorea.com/news/articleView.html?idxno=81381,0
44,리플 급등 속 비트코인 2700만원대로 하향이더리움이더리룸클래식은 급락,https://www.socialvalue.kr/news/view/1065545130818037,-1
45,유명 해커조직 비트코인 네트워크 해킹 시도외부 리소스 이용,https://www.codingworldnews.com/news/articleView.html?idxno=12451,0
46,검찰 대대적 코인 수사 착수  내부 단속은 허술,https://www.lawtimes.co.kr/Legal-News/Legal-News-View?serial=181728,0
47,더벨코인거래소 상장법칙코빗 트렌디함으로 늦은 상장 속도 극복한다,http://www.thebell.co.kr/front/free/contents/news/article_view.asp?key=202209141442199320108671,0
48,美행정부 가상자산 강력 규제 시동코인 이용 불법 행위 단속,https://www.ddaily.co.kr/news/article.html?no=246837,-1
49,폰지사기 비트커넥트 투자자 모집 주도자 법원서 38개월 징역형 선고,https://www.tokenpost.kr/article-105733,-1
50,코인 빅데이터 인기 암호화폐리플XRP vs 도지코인DOGE 트렌드,http://coinreaders.com/45809,1
51,코인시황 이더리움 더머지 시기를 잘못 선택한 걸까,http://www.coindeskkorea.com/news/articleView.html?idxno=81385,0
52,Bit코인 비트코인 약세 지속1년 뒤 4만 달러 도달,https://www.etoday.co.kr/news/view/2173674,-1
53,비트코인 Fed 금리 인상 위험으로 1만9000달러 아래로 추락,http://www.g-enews.com/ko-kr/news/article/news_all/202209192352109855c4c55f9b3d_1/article.html,0
54,뉴욕증시 비트코인 FOMC 3가지 폭탄 쇼크 울트라스텝 점도표 인플레,http://www.g-enews.com/ko-kr/news/article/news_all/2022091821394087714a01bf698f_1/article.html,0
55,비트코인 8 폭락 1만8408달러 이더리움 1300달러 붕괴,http://www.g-enews.com/ko-kr/news/article/news_all/202209191606131158c4c55f9b3d_1/article.html,-1
56,비트코인 중국 때문에 결제안전자산 될 수 없다WSJ 최근 영상분석 자료,http://www.econonews.co.kr/news/articleView.html?idxno=260296,0
57,코인 공포탐욕지수 공포 121p↑ 거래액 28조원 비트코인 시세 2753만원,http://www.topstarnews.net/news/articleView.html?idxno=14740388,0
58,가상화폐 시세 비트코인 2700만원선 깨져도지코인 81원선 이더리움 180만,http://www.econonews.co.kr/news/articleView.html?idxno=260250,0
59,코인시황 비트코인 3 하락 1만9397달러 이더리움 8 폭락 1334달러,http://www.g-enews.com/ko-kr/news/article/news_all/202209190745042919c4c55f9b3d_1/article.html,-1
60,뉴욕증시 FOMC 앞두고 하락 출발,https://biz.chosun.com/international/international_economy/2022/09/19/SHI324NUIRHH3B3ZXGR3AGGJNE/?utm_source=naver&utm_medium=original&utm_campaign=biz,-1
61,FOMC 경계감에 환율 다시 1390원대 복귀,http://www.segye.com/content/html/2022/09/19/20220919515017.html?OutUrl=naver,0
62,일상에 스며드는 블록체인 윈터는 없다,https://zdnet.co.kr/view/?no=20220918183636,0
63,바이낸스 자오창펑 한국은 매우 중요한 시장 재진출할 것,https://www.chosun.com/economy/tech_it/2022/09/19/WRQHE26SHBBIFIV2TXJM3DFRXU/?utm_source=naver&utm_medium=referral&utm_campaign=naver-news,1
64,위임 지분증명 사용하는 트론 CCRI로부터 환경친화적 업체로 선정,https://www.news1.kr/articles/4806241,0
65,美연준 금리 결정 앞두고 가상화폐 약세3개월만에 최저 기록,https://www.yna.co.kr/view/AKR20220919161800091?input=1195m,-1
66,친절한 뉴스K 요즘 시대 짠테크 파킹통장’하루만 넣어도 이자,https://news.kbs.co.kr/news/view.do?ncd=5558753&ref=A,0
67,빗썸 버그바운티 도입 한국 너머 글로벌 수준 보안 목표,http://www.seoulwire.com/news/articleView.html?idxno=481006,0
68,美 백악관 가상자산 프레임워크 발표규제강화 예고,https://biz.sbs.co.kr/article_hub/20000080849?division=NAVER,0
69,IT이슈 덱스터스튜디오 마스터 클래스 실시 外,http://www.lawissue.co.kr/view.php?ud=202209191429579009204ead0791_12,0
